promised_line_id,submission_id,submission_date,insured_name,broker_name,broker_contact,coverage_type,effective_date,expiry_date,total_insured_value,limit_requested,deductible,lead_follow,our_line_pct,our_premium,technical_premium,rate_per_million,deviation_from_technical_pct,decision,decision_date,decision_reason,underwriter_name,authority_level,referral_required,decline_reason,ntu_reason,bound_premium,bound_date,renewal_of,fac_reinsurance_purchased,fac_premium,number_of_locations,primary_state,occupancy_class
PL-01272,SUB-2021-1272,2021-02-26,Ridgeway Office Parks,BMS Group,Andrew Patel,Commercial Property,2021-05-08,2022-05-08,15000000,15000000,25000,Lead,15,174000,165000,11.6,5.0,Bound,2021-03-19,,Claire Hemsworth,Senior UW,False,,,174000,2021-03-19,PL-01457,False,0,2,SC,Pharmaceutical - R&D
PL-01273,SUB-2022-1273,2022-04-15,Exeter Healthcare Properties,Miller Insurance,Charlotte Webb,Commercial Property,2022-07-03,2023-07-03,250000000,25000000,316404,Lead,25,2150000,2025000,8.6,6.0,Bound,2022-05-04,,Claire Hemsworth,Senior UW,True,,,2150000,2022-05-04,,True,397316,50,GA,Healthcare - Hospital
PL-01274,SUB-2026-1274,2026-03-31,Vanguard Logistics Corp,BMS Group,Andrew Patel,Commercial Property,2026-06-04,2027-06-04,85000000,25000000,139587,Lead,100,0,748000,9.6,9.0,Declined,2026-04-04,Excessive CAT exposure - aggregate PML exceeds tolerance,Claire Hemsworth,Senior UW,False,Excessive CAT exposure - aggregate PML exceeds tolerance,,0,,PL-01119,False,0,37,OH,Office - Class B
PL-01275,SUB-2024-1275,2024-07-18,Falcon Energy Partners,Lockton Companies,Emily Hartwell,Commercial Property,2024-08-20,2025-08-20,250000000,25000000,488165,Lead,25,2200000,2725000,8.8,-19.0,Bound,2024-08-12,,James Whitlock,UW,True,,,2200000,2024-08-12,,True,302865,30,MN,Healthcare - Hospital
PL-01276,SUB-2025-1276,2025-05-17,Excalibur Property Trust,Gallagher,Rachel Foster,Commercial Property,2025-07-21,2026-07-21,30000000,25000000,50669,Follow,100,0,351000,10.2,-13.0,NTU,2025-05-31,Coverage terms not acceptable,James Whitlock,UW,False,,Coverage terms not acceptable,0,,,False,0,7,WI,Manufacturing - Light
PL-01277,SUB-2025-1277,2024-12-19,Ridgeway Office Parks,Miller Insurance,Charlotte Webb,Commercial Property,2025-01-23,2026-01-23,100000000,25000000,84551,Lead,100,390000,450000,3.9,-14.0,Bound,2025-01-12,,Claire Hemsworth,Senior UW,False,,,390000,2025-01-12,,False,0,18,WI,Manufacturing - Light
PL-01278,SUB-2022-1278,2022-09-15,Mayfair Hospitality Ltd,Miller Insurance,Charlotte Webb,Commercial Property,2022-10-22,2023-10-22,200000000,25000000,367239,Lead,100,0,540000,2.2,-19.0,NTU,2022-10-08,Broker placed elsewhere,Claire Hemsworth,Senior UW,True,,Broker placed elsewhere,0,,PL-01472,False,0,27,SC,Office - Class B
PL-01279,SUB-2026-1279,2026-01-24,Xenon Technology Inc,BMS Group,Andrew Patel,Commercial Property,2026-04-15,2027-04-15,10000000,10000000,25000,Follow,50,0,115000,9.9,-14.0,NTU,2026-02-01,Insured did not proceed,Priya Nair,UW,False,,Insured did not proceed,0,,,False,0,5,SC,Agricultural - Processing
PL-01280,SUB-2021-1280,2021-08-21,Xenon Technology Inc,Ed Broking,Laura Simpson,Commercial Property,2021-10-09,2022-10-09,100000000,25000000,107819,Lead,100,1110000,1129999,11.1,-2.0,Bound,2021-09-05,,James Whitlock,UW,True,,,1110000,2021-09-05,PL-01440,False,0,22,CT,Office - Class B
PL-01281,SUB-2026-1281,2026-09-24,Portland Warehousing Inc,McGill and Partners,Thomas Keane,Commercial Property,2026-12-17,2027-12-17,65000000,25000000,79518,Lead,15,0,533000,8.7,6.0,NTU,2026-09-30,Broker placed elsewhere,Claire Hemsworth,Senior UW,False,,Broker placed elsewhere,0,,,False,0,40,OH,Manufacturing - Heavy
PL-01282,SUB-2026-1282,2026-03-22,Apex Manufacturing Corp,McGill and Partners,Thomas Keane,Commercial Property,2026-05-29,2027-05-29,120000000,25000000,204831,Follow,100,0,792000,7.1,8.0,Declined,2026-04-05,Reinsurance not available at viable economics,James Whitlock,UW,True,Reinsurance not available at viable economics,,0,,,False,0,34,TX,Technology - Office Campus
PL-01283,SUB-2021-1283,2020-11-05,Golden Gate Retail Corp,Miller Insurance,Charlotte Webb,Commercial Property,2021-01-30,2022-01-30,250000000,25000000,319910,Lead,50,1375000,1600000,5.5,-14.0,Bound,2020-11-11,,Claire Hemsworth,Senior UW,True,,,1375000,2020-11-11,,True,187312,35,MO,Warehouse - Cold Storage
PL-01284,SUB-2025-1284,2025-05-01,Timber Creek Manufacturing,McGill and Partners,Thomas Keane,Commercial Property,2025-06-16,2026-06-16,50000000,25000000,66407,Follow,20,265000,300000,5.3,-12.0,Bound,2025-05-17,,James Whitlock,UW,False,,,265000,2025-05-17,PL-01286,False,0,10,IN,Warehouse - Distribution
PL-01285,SUB-2022-1285,2022-03-15,Mayfair Hospitality Ltd,Howden Group,Michael Cross,Commercial Property,2022-05-03,2023-05-03,120000000,25000000,78050,Follow,20,0,1140000,10.1,6.0,Declined,2022-04-01,Rate inadequacy - broker target below minimum technical rate,Robert Tanner,Senior UW,False,Rate inadequacy - broker target below minimum technical rate,,0,,,False,0,26,OR,Technology - Office Campus
PL-01286,SUB-2021-1286,2021-11-30,Granite State Industries,Willis Towers Watson,David Armstrong,Commercial Property,2021-12-28,2022-12-28,15000000,15000000,25000,Follow,100,0,105000,6.9,-2.0,NTU,2021-12-11,Insured did not proceed,Priya Nair,UW,False,,Insured did not proceed,0,,,False,0,3,AZ,Retail - Shopping Centre
PL-01287,SUB-2023-1287,2023-01-11,Brunswick Industrial Corp,Ed Broking,Laura Simpson,Commercial Property,2023-04-07,2024-04-06,10000000,10000000,25000,Follow,15,80000,86000,8.0,-7.0,Bound,2023-01-23,,James Whitlock,UW,False,,,80000,2023-01-23,,False,0,3,MO,Pharmaceutical - Manufacturing
PL-01288,SUB-2024-1288,2023-11-26,Dominion Storage Partners,Ed Broking,Laura Simpson,Commercial Property,2024-02-05,2025-02-04,25000000,25000000,27704,Lead,15,0,295000,9.8,-17.0,NTU,2023-12-10,Coverage terms not acceptable,Claire Hemsworth,Senior UW,True,,Coverage terms not acceptable,0,,PL-01360,False,0,1,MA,Retail - Standalone
PL-01289,SUB-2024-1289,2023-12-21,Imperial Tech Solutions,Aon plc,Sarah Chen,Commercial Property,2024-02-07,2025-02-06,250000000,25000000,486146,Follow,20,1575000,1450000,6.3,9.0,Bound,2024-01-12,,James Whitlock,UW,True,,,1575000,2024-01-12,,False,221623,38,IN,Pharmaceutical - R&D
PL-01290,SUB-2023-1290,2023-08-07,Newport Industrial Corp,BMS Group,Andrew Patel,Commercial Property,2023-10-22,2024-10-21,15000000,15000000,25000,Lead,25,0,174000,12.3,6.0,Declined,2023-08-22,Reinsurance not available at viable economics,Simon Button,SVP,False,Reinsurance not available at viable economics,,0,,,False,0,9,NJ,Warehouse - Cold Storage
PL-01291,SUB-2023-1291,2023-05-04,Inverness Energy Group,Miller Insurance,Charlotte Webb,Commercial Property,2023-06-22,2024-06-21,30000000,25000000,33559,Lead,15,189000,183000,6.3,4.0,Bound,2023-05-17,,James Whitlock,UW,False,,,189000,2023-05-17,,False,0,2,NY,Food Processing
PL-01292,SUB-2026-1292,2026-03-07,Harbor Point Industries,Lockton Companies,Emily Hartwell,Commercial Property,2026-05-06,2027-05-06,120000000,25000000,99341,Follow,25,420000,384000,3.5,8.0,Bound,2026-03-21,,Robert Tanner,Senior UW,False,,,420000,2026-03-21,PL-01382,True,80216,22,LA,Healthcare - Hospital
PL-01293,SUB-2024-1293,2024-11-20,Oxford Science Properties,Lockton Companies,Emily Hartwell,Commercial Property,2024-12-29,2025-12-29,25000000,25000000,25000,Lead,20,95000,110000,3.8,-13.0,Referred,2024-11-26,,Claire Hemsworth,Senior UW,False,,,0,,,False,0,4,NC,Hospitality - Restaurant
PL-01294,SUB-2026-1294,2026-08-01,Exeter Healthcare Properties,Marsh McLennan,James Whitfield,Commercial Property,2026-09-25,2027-09-25,65000000,25000000,54154,Follow,50,669500,702000,10.3,-5.0,Bound,2026-08-16,,Priya Nair,UW,True,,,669500,2026-08-16,PL-01409,False,0,37,NJ,Agricultural - Storage
PL-01295,SUB-2026-1295,2026-08-07,Essex Food Manufacturing,Miller Insurance,Charlotte Webb,Commercial Property,2026-10-24,2027-10-24,50000000,25000000,76690,Lead,50,284999,340000,5.7,-16.0,Bound,2026-08-20,,James Whitlock,UW,True,,,284999,2026-08-20,,False,0,3,MA,Energy - Storage
PL-01296,SUB-2024-1296,2024-09-01,Metro Commercial Partners,Gallagher,Rachel Foster,Commercial Property,2024-11-06,2025-11-06,75000000,25000000,85193,Lead,25,0,360000,4.5,-6.0,NTU,2024-09-09,Coverage terms not acceptable,Robert Tanner,Senior UW,False,,Coverage terms not acceptable,0,,,False,0,17,OH,Warehouse - Distribution
PL-01297,SUB-2024-1297,2023-11-22,Brunswick Industrial Corp,Howden Group,Michael Cross,Commercial Property,2024-01-11,2025-01-10,85000000,25000000,97607,Lead,50,331500,399500,3.9,-17.0,Bound,2023-12-12,,Priya Nair,UW,True,,,331500,2023-12-12,PL-01491,False,0,44,IL,Agricultural - Processing
PL-01298,SUB-2026-1298,2026-04-20,Timber Creek Manufacturing,Miller Insurance,Charlotte Webb,Commercial Property,2026-06-17,2027-06-17,20000000,20000000,26864,Follow,100,136000,152000,6.8,-11.0,Bound,2026-05-01,,Simon Button,SVP,False,,,136000,2026-05-01,,False,0,9,MN,Healthcare - Clinic
PL-01299,SUB-2025-1299,2024-11-24,United Pharma Holdings,Marsh McLennan,James Whitfield,Commercial Property,2025-01-15,2026-01-15,15000000,15000000,25000,Lead,25,126000,144000,8.4,-12.0,Bound,2024-12-08,,Claire Hemsworth,Senior UW,False,,,126000,2024-12-08,,False,0,8,SC,Food Processing
PL-01300,SUB-2026-1300,2026-04-04,Zenith Food Processing Corp,Ed Broking,Laura Simpson,Commercial Property,2026-06-20,2027-06-20,20000000,20000000,28409,Follow,50,0,118000,5.9,0.0,NTU,2026-04-09,Coverage terms not acceptable,James Whitlock,UW,False,,Coverage terms not acceptable,0,,,False,0,5,IN,Real Estate - Mixed Use
PL-01301,SUB-2024-1301,2024-02-14,Stonebridge Real Estate,McGill and Partners,Thomas Keane,Commercial Property,2024-04-08,2025-04-08,15000000,15000000,25000,Follow,25,0,87000,5.2,-11.0,Declined,2024-03-07,Capacity constraints - aggregate exposure limit reached for this territory,James Whitlock,UW,False,Capacity constraints - aggregate exposure limit reached for this territory,,0,,,False,0,3,CA,Healthcare - Hospital
PL-01302,SUB-2021-1302,2021-10-09,Sheffield Steel Processing,Miller Insurance,Charlotte Webb,Commercial Property,2021-11-24,2022-11-24,20000000,20000000,25000,Lead,100,190000,176000,9.5,8.0,Bound,2021-10-17,,Priya Nair,UW,False,,,190000,2021-10-17,,False,0,4,FL,Office - Class B
PL-01303,SUB-2022-1303,2022-08-30,Lancaster Manufacturing PLC,BMS Group,Andrew Patel,Commercial Property,2022-09-29,2023-09-29,75000000,25000000,142303,Lead,25,750000,900000,10.0,-17.0,Bound,2022-09-22,,Simon Button,SVP,True,,,750000,2022-09-22,PL-01377,False,0,49,WA,Automotive - Manufacturing
PL-01304,SUB-2024-1304,2024-06-06,Keystone Office Holdings,Miller Insurance,Charlotte Webb,Commercial Property,2024-08-25,2025-08-25,10000000,10000000,25000,Follow,25,93000,88000,9.3,6.0,Bound,2024-06-23,,Claire Hemsworth,Senior UW,False,,,93000,2024-06-23,,False,0,1,OH,Energy - Storage
PL-01305,SUB-2026-1305,2026-08-19,Ridgeway Office Parks,BMS Group,Andrew Patel,Commercial Property,2026-11-15,2027-11-15,100000000,25000000,122247,Lead,100,0,850000,8.2,-3.0,NTU,2026-08-31,Premium too high,Claire Hemsworth,Senior UW,False,,Premium too high,0,,,False,0,48,TN,Agricultural - Storage
PL-01306,SUB-2024-1306,2024-09-14,Vista Energy Storage LLC,McGill and Partners,Thomas Keane,Commercial Property,2024-11-09,2025-11-09,10000000,10000000,25000,Follow,20,107000,102000,10.7,5.0,Bound,2024-10-02,,Robert Tanner,Senior UW,False,,,107000,2024-10-02,PL-01392,False,0,9,FL,Warehouse - Cold Storage
PL-01307,SUB-2025-1307,2025-09-17,Fitzwilliam Office Trust,Howden Group,Michael Cross,Commercial Property,2025-11-26,2026-11-26,75000000,25000000,55867,Lead,20,345000,322500,4.6,6.0,Bound,2025-09-27,,James Whitlock,UW,True,,,345000,2025-09-27,PL-01040,False,0,24,FL,Automotive - Dealership
PL-01308,SUB-2026-1308,2026-10-26,Essex Food Manufacturing,Lockton Companies,Emily Hartwell,Commercial Property,2026-12-19,2027-12-19,150000000,25000000,117300,Lead,50,0,1350000,8.0,-11.0,Expired,2026-11-11,,James Whitlock,UW,True,,,0,,PL-01056,False,0,45,MO,Automotive - Dealership
PL-01309,SUB-2021-1309,2021-02-17,Inverness Energy Group,Ed Broking,Laura Simpson,Commercial Property,2021-04-01,2022-04-01,65000000,25000000,60006,Lead,20,305500,357500,4.7,-15.0,Bound,2021-02-23,,Priya Nair,UW,True,,,305500,2021-02-23,,False,0,13,MO,Pharmaceutical - Manufacturing
PL-01310,SUB-2025-1310,2024-12-13,Dominion Storage Partners,Aon plc,Sarah Chen,Commercial Property,2025-03-02,2026-03-02,40000000,25000000,67485,Lead,100,227999,220000,5.7,4.0,Bound,2025-01-07,,Claire Hemsworth,Senior UW,False,,,227999,2025-01-07,,False,0,7,PA,Food Processing
PL-01311,SUB-2023-1311,2023-08-15,Silverstone Automotive Group,Marsh McLennan,James Whitfield,Commercial Property,2023-10-22,2024-10-21,75000000,25000000,51220,Lead,20,0,315000,4.5,7.0,Expired,2023-08-18,,Robert Tanner,Senior UW,False,,,0,,,False,0,31,CA,Healthcare - Hospital
PL-01312,SUB-2026-1312,2026-02-11,Grosvenor Retail Holdings,Lockton Companies,Emily Hartwell,Commercial Property,2026-04-21,2027-04-21,150000000,25000000,291273,Lead,50,1230000,1125000,8.2,9.0,Bound,2026-03-07,,Simon Button,SVP,False,,,1230000,2026-03-07,,False,238302,7,CT,Education - University
PL-01313,SUB-2023-1313,2023-05-09,Sheffield Steel Processing,Aon plc,Sarah Chen,Commercial Property,2023-06-12,2024-06-11,25000000,25000000,25000,Lead,25,0,272500,11.6,6.0,Declined,2023-05-19,Capacity constraints - aggregate exposure limit reached for this territory,Robert Tanner,Senior UW,False,Capacity constraints - aggregate exposure limit reached for this territory,,0,,,False,0,6,VA,Real Estate - Mixed Use
PL-01314,SUB-2022-1314,2021-11-12,Albion Commercial Group,Lockton Companies,Emily Hartwell,Commercial Property,2022-01-02,2023-01-02,120000000,25000000,149985,Follow,25,924000,1080000,7.7,-15.0,Bound,2021-11-20,,Simon Button,SVP,False,,,924000,2021-11-20,,True,150162,31,AZ,Agricultural - Processing
PL-01315,SUB-2024-1315,2024-09-08,Highland Hospitality Group,Gallagher,Rachel Foster,Commercial Property,2024-11-23,2025-11-23,15000000,15000000,25000,Lead,50,0,106500,6.4,-10.0,NTU,2024-09-17,Broker placed elsewhere,Claire Hemsworth,Senior UW,False,,Broker placed elsewhere,0,,PL-01020,False,0,3,AZ,Energy - Renewable
PL-01316,SUB-2024-1316,2024-05-31,Norfolk Agricultural Holdings,Miller Insurance,Charlotte Webb,Commercial Property,2024-08-18,2025-08-18,65000000,25000000,117097,Follow,15,494000,513500,7.6,-4.0,Bound,2024-06-11,,James Whitlock,UW,True,,,494000,2024-06-11,PL-01271,False,0,13,AL,Energy - Renewable
PL-01317,SUB-2023-1317,2023-01-08,Timber Creek Manufacturing,Miller Insurance,Charlotte Webb,Commercial Property,2023-01-30,2024-01-30,65000000,25000000,116040,Follow,50,611000,643500,9.4,-5.0,Bound,2023-01-30,,Robert Tanner,Senior UW,False,,,611000,2023-01-30,,False,0,1,MA,Energy - Renewable
PL-01318,SUB-2024-1318,2024-06-03,Imperial Tech Solutions,BMS Group,Andrew Patel,Commercial Property,2024-08-14,2025-08-14,65000000,25000000,63897,Lead,15,487500,500500,7.5,-2.0,Bound,2024-06-26,,Priya Nair,UW,True,,,487500,2024-06-26,,False,0,50,LA,Energy - Storage
PL-01319,SUB-2025-1319,2025-02-18,Falcon Energy Partners,Willis Towers Watson,David Armstrong,Commercial Property,2025-05-11,2026-05-11,65000000,25000000,93337,Follow,25,214500,221000,3.3,-3.0,Bound,2025-03-09,,Claire Hemsworth,Senior UW,False,,,214500,2025-03-09,PL-01113,False,0,13,NY,Hospitality - Hotel
PL-01320,SUB-2025-1320,2025-06-25,Jasper Distribution LLC,Marsh McLennan,James Whitfield,Commercial Property,2025-08-31,2026-08-31,65000000,25000000,112805,Lead,15,0,201500,3.0,-3.0,NTU,2025-07-20,Broker placed elsewhere,Claire Hemsworth,Senior UW,False,,Broker placed elsewhere,0,,PL-01036,False,0,41,CA,Food Processing
PL-01321,SUB-2026-1321,2026-10-06,Meridian Healthcare Properties,Aon plc,Sarah Chen,Commercial Property,2026-11-26,2027-11-26,120000000,25000000,160516,Follow,20,0,912000,6.5,-14.0,Declined,2026-10-27,Rate inadequacy - broker target below minimum technical rate,Claire Hemsworth,Senior UW,False,Rate inadequacy - broker target below minimum technical rate,,0,,,False,0,15,NY,Manufacturing - Heavy
PL-01322,SUB-2022-1322,2022-07-14,Uptown Retail Partners,Miller Insurance,Charlotte Webb,Commercial Property,2022-10-10,2023-10-10,20000000,20000000,25000,Lead,25,113999,126000,5.7,-10.0,Bound,2022-08-05,,Priya Nair,UW,False,,,113999,2022-08-05,,False,0,9,AZ,Office - Class B
PL-01323,SUB-2023-1323,2023-03-20,Platinum Automotive Corp,Gallagher,Rachel Foster,Commercial Property,2023-05-27,2024-05-26,200000000,25000000,377844,Lead,25,0,1120000,4.9,-13.0,Expired,2023-04-09,,Priya Nair,UW,True,,,0,,,False,0,47,CO,Real Estate - Mixed Use
PL-01324,SUB-2024-1324,2024-05-01,Hampshire Tech Parks Ltd,McGill and Partners,Thomas Keane,Commercial Property,2024-05-21,2025-05-21,85000000,25000000,168010,Lead,25,688500,629000,8.1,10.0,Referred,2024-05-13,,Simon Button,SVP,False,,,0,,PL-01420,False,0,2,VA,Retail - Standalone
PL-01325,SUB-2022-1325,2022-05-29,Junction City Warehousing,BMS Group,Andrew Patel,Commercial Property,2022-07-21,2023-07-21,20000000,20000000,25000,Lead,25,0,58000,2.6,-9.0,Declined,2022-06-12,Reinsurance not available at viable economics,James Whitlock,UW,False,Reinsurance not available at viable economics,,0,,PL-01204,False,0,2,MI,Agricultural - Processing
PL-01326,SUB-2022-1326,2021-11-29,Beacon Light Industries,Aon plc,Sarah Chen,Commercial Property,2022-01-26,2023-01-26,200000000,25000000,214463,Lead,25,0,1840000,9.7,5.0,Declined,2021-12-03,Reinsurance not available at viable economics,Robert Tanner,Senior UW,True,Reinsurance not available at viable economics,,0,,,False,0,45,MN,Office - Class B
PL-01327,SUB-2025-1327,2025-03-21,Fitzwilliam Office Trust,McGill and Partners,Thomas Keane,Commercial Property,2025-04-16,2026-04-16,100000000,25000000,128657,Lead,15,0,1129999,11.2,-1.0,Expired,2025-04-02,,Simon Button,SVP,False,,,0,,,False,0,39,CT,Hospitality - Restaurant
PL-01328,SUB-2026-1328,2026-07-30,Platinum Automotive Corp,BMS Group,Andrew Patel,Commercial Property,2026-08-30,2027-08-30,120000000,25000000,137748,Lead,50,1452000,1404000,12.1,3.0,Bound,2026-08-09,,Claire Hemsworth,Senior UW,False,,,1452000,2026-08-09,PL-01042,True,253419,26,LA,Retail - Standalone
PL-01329,SUB-2023-1329,2022-12-31,Brunswick Industrial Corp,Howden Group,Michael Cross,Commercial Property,2023-03-23,2024-03-22,150000000,25000000,119122,Follow,15,0,555000,3.1,-16.0,Declined,2023-01-15,Reinsurance not available at viable economics,Simon Button,SVP,True,Reinsurance not available at viable economics,,0,,PL-01036,False,0,45,CO,Energy - Storage
PL-01330,SUB-2024-1330,2024-06-03,Ironclad Manufacturing LLC,McGill and Partners,Thomas Keane,Commercial Property,2024-08-06,2025-08-06,15000000,15000000,25000,Lead,25,0,97500,5.9,-10.0,NTU,2024-06-25,Broker placed elsewhere,Robert Tanner,Senior UW,False,,Broker placed elsewhere,0,,,False,0,7,CA,Agricultural - Processing
PL-01331,SUB-2021-1331,2021-11-14,Grosvenor Retail Holdings,Ed Broking,Laura Simpson,Commercial Property,2021-12-18,2022-12-18,25000000,25000000,48085,Lead,25,0,100000,4.1,2.0,Declined,2021-11-18,Excessive CAT exposure - aggregate PML exceeds tolerance,Claire Hemsworth,Senior UW,False,Excessive CAT exposure - aggregate PML exceeds tolerance,,0,,PL-01355,False,0,6,GA,Retail - Standalone
PL-01332,SUB-2023-1332,2023-08-28,Olympia Agricultural Co,Howden Group,Michael Cross,Commercial Property,2023-11-26,2024-11-25,25000000,25000000,39872,Lead,100,0,112500,4.3,-4.0,Declined,2023-09-15,Reinsurance not available at viable economics,Priya Nair,UW,False,Reinsurance not available at viable economics,,0,,,False,0,9,NJ,Retail - Shopping Centre
PL-01333,SUB-2021-1333,2021-01-07,Trafalgar Real Estate,Marsh McLennan,James Whitfield,Commercial Property,2021-02-04,2022-02-04,25000000,25000000,37263,Lead,100,120000,127500,4.8,-6.0,Bound,2021-01-22,,Robert Tanner,Senior UW,False,,,120000,2021-01-22,PL-01444,False,0,10,VA,Retail - Standalone
